wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
10,2,19,29,22,17,20,9,7,0.77777777799999992,99,1.0,4,0.60869565199999998,0.28000000000000003,1,1,8.5,2,1.2,1
10,2,0,8,11,39,3,7,10,0.74074074099999998,62,1.0,3,0.78571428599999993,0.29999999999999999,1,20,4.9000000000000004,1,0.90000000000000002,0
6,3,0,7,22,3,1,7,5,0.20000000000000001,82,1.0,1,0.89743589700000004,0.29999999999999999,1,1,12.5,1,0.66669999999999996,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,3,0,13,26,34,0,13,5,0.875,95,1.0,1,0.83333333300000001,0.33333333300000001,1,2,9.3333333329999988,2,0.88890000000000002,0
11,1,0,6,14,35,2,4,11,0.69999999999999996,82,1.0,3,0.0,0.32727272699999999,0,0,6.1818181820000007,3,1.0909,0
7,1,0,8,38,19,3,5,2,0.88888888900000007,185,1.0,0,0.0,0.253968254,0,0,25.0,3,1.2857000000000001,1
14,3,0,8,29,49,3,6,13,0.46153846200000004,122,1.0,0,0.74468085099999992,0.321428571,2,8,7.6428571429999996,2,1.1429,0
11,1,0,4,20,43,1,3,10,0.10000000000000001,124,1.0,1,0.0,0.36363636399999999,0,0,10.18181818,3,1.2726999999999999,0
6,2,0,2,11,9,1,1,6,0.20000000000000001,45,1.0,0,0.5,0.41666666700000005,0,0,6.3333333329999997,2,0.83330000000000004,0
4,1,0,6,13,6,2,4,3,2.0,77,0.0,0,0.0,0.5,0,0,18.25,4,2.75,1
35,1,0,13,65,475,5,9,30,0.91176470599999992,537,1.0,0,0.0,0.27142857100000001,0,0,13.942857139999999,14,1.8571,0
1,1,0,0,2,0,0,0,0,2.0,24,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
11,5,1,10,20,37,6,4,11,0.5,117,1.0,1,0.95744680900000001,0.36363636399999999,1,3,9.4545454549999999,3,1.0909,0
4,1,0,7,7,6,2,5,4,2.0,18,0.0,0,0.0,0.5,0,0,3.5,1,0.75,0
6,3,0,18,37,3,1,18,3,0.65000000000000002,146,1.0,1,0.85185185200000002,0.33333333300000001,1,1,22.666666670000001,2,0.83330000000000004,0
2,3,0,3,4,1,0,3,2,2.0,11,0.0,0,1.0,0.83333333300000001,0,0,4.5,0,0.0,0
2,5,0,2,5,1,0,2,1,2.0,15,0.0,0,0.97560975599999999,0.625,1,1,6.5,1,0.5,0
3,1,0,3,8,0,1,2,3,0.5,29,0.0,0,0.0,0.66666666699999999,0,0,8.0,1,0.66669999999999996,0
6,1,0,4,12,15,0,4,5,2.0,29,0.0,0,0.0,0.25,0,0,3.8333333330000001,1,0.83330000000000004,0
2,0,0,5,8,1,1,4,2,2.0,50,0.0,0,0.0,0.75,0,0,24.0,1,0.5,0
29,1,0,16,72,386,12,5,26,0.82142857099999989,403,1.0,1,0.0,0.100649351,0,0,12.82758621,3,1.1033999999999999,1
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
21,4,0,19,52,160,5,19,13,0.86250000000000004,287,1.0,4,0.64814814799999998,0.16666666699999999,1,2,12.28571429,5,1.6667000000000001,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
5,1,0,4,11,0,2,2,5,0.0,43,1.0,1,0.0,0.59999999999999998,0,0,7.4000000000000004,1,0.80000000000000004,0
4,2,0,6,16,4,1,5,3,0.66666666699999999,52,1.0,0,0.88888888900000007,0.46666666700000003,0,0,11.75,1,0.25,0
34,1,13,45,75,561,15,43,34,2.0,361,0.0,0,0.0,0.19607843100000003,0,0,9.6176470589999994,5,1.1175999999999999,0
2,1,0,0,5,1,0,0,1,2.0,15,0.0,0,0.0,0.5,0,0,6.0,1,0.5,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
0,1,0,46,0,0,45,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
20,1,0,80,20,190,75,10,20,2.0,20,0.0,0,0.0,0.16,0,0,0.0,1,1.0,1
12,3,0,8,19,60,1,8,9,0.36363636399999999,101,1.0,0,0.63333333299999994,0.35416666700000005,1,1,7.3333333329999997,3,1.1667000000000001,0
9,2,0,11,33,36,1,10,1,2.0,440,0.0,0,0.55555555600000006,0.32098765400000001,1,1,47.888888889999997,8,3.4443999999999999,0
2,6,0,2,7,0,1,1,2,0.0,25,1.0,0,0.94444444400000005,0.66666666699999999,0,0,11.0,1,0.5,0
5,0,0,9,17,10,2,8,2,2.0,97,0.0,0,0.0,0.45000000000000001,0,0,18.399999999999999,2,1.0,0
43,1,0,9,101,815,4,7,35,0.83333333300000001,792,0.80000000000000004,1,0.0,0.26190476200000001,0,0,17.186046510000001,1,0.83720000000000006,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
18,1,0,2,34,149,2,0,18,0.55882352899999999,114,1.0,0,0.0,0.18333333300000001,0,0,5.2222222220000001,2,1.0556000000000001,0
12,3,0,41,72,40,5,41,5,0.90909090900000011,330,0.71428571400000007,0,0.67741935499999995,0.29090909100000001,1,1,25.916666670000001,5,1.4167000000000001,0
9,1,0,8,22,0,2,6,8,0.46875,149,1.0,0,0.0,0.33333333300000001,0,0,15.11111111,3,1.0,1
7,2,0,6,13,17,4,2,7,0.75,46,1.0,1,0.33333333300000001,0.428571429,0,0,5.2857142860000002,1,0.85709999999999997,0
12,3,0,6,21,36,1,6,10,0.18181818199999999,98,1.0,0,0.77777777799999992,0.41666666700000005,2,6,7.0833333329999997,2,1.0832999999999999,0
6,1,6,11,14,15,7,4,5,2.0,52,0.0,0,0.0,0.54166666699999999,0,0,7.6666666670000003,2,1.0,0
20,4,0,12,38,146,4,9,19,0.81052631599999991,199,1.0,1,0.91542288599999999,0.22142857100000002,2,3,8.6999999999999993,4,1.1000000000000001,0
7,4,0,12,12,21,3,12,6,1.0,47,1.0,0,0.91111111099999997,0.40000000000000002,0,0,5.5714285710000002,1,0.57140000000000002,0
22,2,13,20,38,181,15,5,17,0.71428571400000007,206,1.0,0,0.40000000000000002,0.27272727299999999,1,2,8.2727272729999992,4,1.5,1
14,1,0,22,43,77,5,21,7,0.84615384599999999,198,1.0,2,0.0,0.32967033000000001,0,0,12.85714286,3,1.1429,0
38,2,0,11,59,581,7,4,36,0.87297297299999999,406,1.0,2,0.12195122,0.25225225200000001,0,0,9.4210526320000003,8,1.2895000000000001,1
5,1,0,12,26,2,2,10,3,0.58333333300000001,154,1.0,0,0.571428571,0.5,1,1,29.199999999999999,1,0.59999999999999998,0
6,3,0,15,23,3,0,15,3,0.40000000000000002,96,1.0,0,0.90566037700000002,0.5,1,2,14.83333333,3,1.5,0
7,2,0,16,27,9,4,12,4,0.58333333300000001,101,1.0,2,0.69999999999999996,0.46428571399999996,1,1,13.14285714,2,1.0,0
9,3,0,9,43,4,1,9,2,0.80357142900000011,218,1.0,1,0.76666666700000008,0.32500000000000001,2,2,22.444444440000002,1,0.77780000000000005,0
1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
20,1,0,16,45,188,1,16,19,0.052631579000000005,184,1.0,2,0.0,0.17222222199999998,0,0,8.0999999999999996,4,1.1000000000000001,1
2,3,0,8,11,0,1,8,2,0.0,37,1.0,1,0.95454545499999999,0.66666666699999999,0,0,17.0,1,0.5,0
7,4,0,6,13,19,1,5,7,0.33333333300000001,46,1.0,0,0.97282608700000006,0.47619047600000003,1,2,5.4285714289999998,1,0.71430000000000005,0
13,4,0,15,44,62,4,12,12,0.72222222200000008,264,1.0,1,0.93717277499999996,0.192307692,1,2,19.07692308,11,1.8462000000000001,1
16,3,2,19,25,106,9,11,12,0.63333333299999994,118,1.0,2,0.68292682900000001,0.215277778,1,1,6.25,2,0.875,0
2,1,0,3,4,1,1,2,2,2.0,10,0.0,0,0.0,0.66666666699999999,0,0,4.0,1,0.5,0
9,1,0,6,20,36,0,6,8,2.0,49,0.0,0,0.0,0.14285714300000002,0,0,4.4444444440000002,1,0.88890000000000002,0
4,2,0,4,7,4,3,1,2,0.91666666699999999,56,0.25,4,0.85714285700000004,0.44444444399999999,1,1,12.0,1,0.5,0
12,5,0,13,76,0,1,13,2,0.515151515,788,1.0,1,0.86111111099999993,0.26041666699999999,3,6,64.416666669999998,1,0.83330000000000004,0
4,2,0,7,8,6,2,6,4,2.0,27,0.0,0,0.92682926799999998,0.4375,1,1,5.75,1,0.75,0
12,1,0,0,31,66,0,0,11,2.0,109,0.0,0,0.0,0.16666666699999999,0,0,8.0833333329999988,3,1.25,0
4,2,0,4,11,0,2,2,3,0.33333333300000001,45,1.0,0,0.85714285700000004,0.625,1,1,10.0,1,0.75,0
7,4,0,2,13,0,1,1,7,0.58333333300000001,108,1.0,1,0.84999999999999998,0.571428571,0,0,14.14285714,3,2.0,0
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,0
5,2,0,7,13,0,2,5,4,0.0,63,1.0,1,0.69230769199999997,0.45000000000000001,1,1,11.4,1,0.80000000000000004,0
6,3,0,11,32,1,1,11,4,0.59999999999999998,107,1.0,0,0.83999999999999997,0.46666666700000003,1,1,16.5,1,0.66669999999999996,0
22,1,0,45,59,231,29,16,21,2.0,371,0.0,0,0.0,0.33333333300000001,0,0,15.863636359999999,5,1.5,1
4,1,0,9,12,2,3,7,3,0.66666666699999999,52,1.0,3,0.0,0.40000000000000002,0,0,11.25,1,0.75,0
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
18,1,0,5,49,87,1,4,13,0.694117647,317,1.0,0,0.0,0.31764705900000001,0,0,16.333333329999999,5,1.2778,0
3,1,0,2,7,3,2,0,2,2.0,22,0.0,0,0.0,0.44444444399999999,0,0,6.3333333329999997,1,0.66669999999999996,1
3,1,0,5,10,0,1,4,3,0.0,31,1.0,1,0.0,0.55555555600000006,0,0,9.0,1,0.66669999999999996,0
2,5,0,8,6,0,7,1,2,1.0,23,1.0,0,0.94444444400000005,0.75,0,0,9.5,1,0.5,1
1,5,0,2,6,0,1,1,1,2.0,14,1.0,0,1.0,1.0,0,0,12.0,0,0.0,0
4,3,0,11,24,0,1,11,3,0.33333333300000001,126,1.0,1,0.91304347799999996,0.58333333300000001,0,0,30.0,4,1.25,0
4,1,0,5,15,2,3,2,1,0.55555555600000006,226,1.0,0,0.0,0.33333333300000001,0,0,54.75,6,1.75,0
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,6,0,4,10,0,0,4,2,0.0,27,1.0,0,0.94736842099999996,0.66666666699999999,0,0,12.0,1,0.5,1
15,2,0,11,37,27,2,10,11,0.80952380999999995,145,1.0,4,0.5,0.18333333300000001,1,1,8.2666666670000009,1,0.93330000000000002,1
5,2,0,9,11,4,2,8,5,0.5,53,1.0,0,0.88888888900000007,0.34285714299999998,0,0,9.1999999999999993,1,0.59999999999999998,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
10,1,0,7,18,43,3,4,10,0.111111111,63,1.0,1,0.0,0.32000000000000001,0,0,5.2000000000000002,1,0.90000000000000002,0
6,4,0,4,23,5,0,4,1,0.5,102,1.0,0,0.90243902400000009,0.59999999999999998,2,2,15.66666667,2,0.83330000000000004,0
1,1,0,5,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,10,1,0,9,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
5,1,5,8,14,0,5,3,4,0.0,48,1.0,0,0.0,0.40000000000000002,0,0,8.4000000000000004,2,1.0,1
3,3,2,5,9,3,3,3,2,2.0,28,0.0,0,0.94594594599999993,0.77777777799999992,1,1,8.3333333329999988,1,0.66669999999999996,0
2,1,0,5,5,1,1,4,1,2.0,23,0.0,0,0.0,0.5,0,0,10.5,3,1.5,0
34,2,2,32,67,453,12,26,32,0.77272727299999999,334,1.0,3,0.44444444399999999,0.121848739,1,1,8.6470588240000001,3,1.0294000000000001,0
3,3,0,6,6,3,0,6,2,1.0,21,1.0,1,0.95454545499999999,0.66666666699999999,0,0,5.3333333329999997,1,0.33329999999999999,0
2,1,0,6,10,0,1,5,2,0.0,44,1.0,1,0.0,0.66666666699999999,0,0,20.5,1,0.5,1
4,1,0,2,5,0,2,0,4,0.33333333300000001,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5,0
7,1,0,19,47,15,4,15,5,0.33333333300000001,227,1.0,0,0.0,0.40000000000000002,0,0,31.285714290000001,5,1.7142999999999999,0
9,4,0,9,21,34,1,8,9,0.25,75,1.0,0,0.97354497400000006,0.35555555599999999,2,3,7.2222222220000001,1,0.55559999999999998,0
28,1,21,41,49,354,29,12,21,0.85185185200000002,281,1.0,3,0.0,0.157142857,1,1,8.8571428570000013,5,1.3213999999999999,1
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,1,0,7,6,0,1,6,2,0.0,27,1.0,0,0.0,0.66666666699999999,0,0,11.5,1,0.5,0
13,2,0,18,42,66,3,15,8,0.54166666699999999,231,1.0,0,0.56000000000000005,0.34375,1,1,16.61538462,2,1.0769,1
41,2,1,24,100,684,12,20,28,0.90535714299999992,669,1.0,1,0.26415094300000003,0.12272727300000001,1,1,14.975609759999999,4,1.1951000000000001,0
10,0,0,24,58,37,1,23,7,0.77777777799999992,264,1.0,0,0.0,0.43333333299999999,0,0,25.199999999999999,2,1.1000000000000001,0
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
3,1,0,5,6,1,2,3,3,0.0,31,1.0,1,0.0,0.5,0,0,9.0,1,0.66669999999999996,0
3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.81818181800000001,0.66666666699999999,0,0,3.6666666669999999,1,0.66669999999999996,1
5,1,0,1,6,6,1,0,5,0.75,24,1.0,0,0.0,0.69999999999999996,0,0,3.3999999999999999,1,0.80000000000000004,0
15,1,0,22,47,81,2,20,14,0.86734693900000004,218,1.0,0,0.0,0.1875,0,0,13.06666667,2,0.93330000000000002,0
7,2,0,7,7,15,3,6,7,0.66666666699999999,43,1.0,3,0.84615384599999999,0.428571429,1,20,4.7142857139999998,1,0.85709999999999997,0
7,1,2,3,8,11,2,1,7,0.77777777799999992,37,1.0,1,0.0,0.35714285700000004,0,0,3.8571428569999999,1,0.85709999999999997,0
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,2,0,5,10,0,1,4,1,0.0,42,1.0,0,0.875,0.59999999999999998,0,0,19.5,3,1.5,0
4,1,0,3,11,4,2,1,4,0.33333333300000001,39,1.0,0,0.0,0.625,0,0,8.5,2,1.0,0
6,1,0,4,7,3,3,1,6,0.75,41,1.0,1,0.0,0.36666666700000006,0,0,5.1666666670000003,1,0.83330000000000004,0
6,3,0,8,37,3,1,8,4,0.66666666699999999,150,1.0,1,0.82142857099999989,0.30555555600000001,1,1,23.5,1,0.83330000000000004,0
2,1,0,6,2,1,2,4,2,2.0,2,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
7,1,0,5,39,3,1,4,4,0.63333333299999994,283,1.0,0,0.0,0.233333333,0,0,38.0,4,1.8571,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
6,2,0,17,25,9,0,17,6,0.66666666699999999,120,1.0,1,0.54545454500000001,0.5,0,0,18.5,3,1.1667000000000001,0
8,2,0,11,18,18,1,11,5,0.87755101999999996,90,1.0,2,0.46153846200000004,0.3125,0,0,9.375,1,0.875,0
12,2,0,7,16,46,0,7,11,0.79545454500000001,83,1.0,2,0.15384615400000001,0.26666666699999997,0,0,5.5833333329999997,2,1.0,0
4,1,0,4,13,4,1,3,2,0.33333333300000001,39,1.0,0,0.0,0.5,0,0,8.5,1,0.5,0
2,1,0,5,2,1,5,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,3,0,4,14,26,1,3,8,0.70833333300000001,91,1.0,0,0.5625,0.311111111,1,2,8.777777777999999,5,1.2222,1
4,2,0,9,26,6,1,9,4,2.0,191,0.0,0,0.875,0.875,1,3,46.75,3,1.0,0
5,2,0,8,18,0,1,7,2,0.5,83,1.0,0,0.55555555600000006,0.44,1,2,15.0,3,1.3999999999999999,0
6,2,0,17,21,13,12,6,5,0.20000000000000001,108,1.0,0,0.90476190499999998,0.43333333299999999,1,1,16.833333329999999,4,1.1667000000000001,0
6,1,0,5,27,1,1,4,5,0.66666666699999999,167,1.0,1,0.0,0.35999999999999999,0,0,26.333333329999999,16,3.1667000000000001,0
5,1,0,4,5,10,3,1,5,2.0,5,0.0,0,0.0,0.55000000000000004,0,0,0.0,1,1.0,0
4,3,4,10,14,0,4,6,3,0.5,52,1.0,0,0.92105263199999998,0.5,0,0,11.5,2,1.0,0
13,3,0,9,60,32,1,9,8,0.55555555600000006,262,1.0,1,0.79545454500000001,0.30555555600000001,2,3,18.92307692,3,0.84619999999999995,0
5,1,0,2,7,4,0,2,4,0.5,25,1.0,0,0.0,0.59999999999999998,0,0,3.7999999999999998,1,0.80000000000000004,0
20,1,0,7,39,132,1,6,18,0.88157894700000006,363,1.0,0,0.0,0.38750000000000001,0,0,16.75,30,2.5499999999999998,1
0,1,0,2,0,0,1,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
3,2,0,4,7,0,1,3,2,0.0,27,1.0,0,0.92857142900000011,0.66666666699999999,1,1,7.6666666670000003,1,0.33329999999999999,0
7,4,0,13,16,21,7,6,7,2.0,45,0.0,0,0.97872340400000002,0.39285714299999996,3,4,5.4285714289999998,1,0.57140000000000002,0
3,1,0,7,3,3,7,1,3,2.0,3,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,1
3,4,1,9,15,3,1,8,1,2.0,52,0.0,0,0.94999999999999996,0.66666666699999999,2,2,16.333333329999999,1,0.66669999999999996,0
3,1,0,3,8,0,1,2,3,0.5,29,0.0,0,0.0,0.66666666699999999,0,0,8.0,1,0.66669999999999996,0
4,3,0,4,7,0,1,4,3,0.33333333300000001,28,1.0,0,0.92105263199999998,0.4375,1,1,5.75,1,0.75,0
15,2,0,13,22,73,10,4,14,0.66666666699999999,129,1.0,1,0.5,0.36666666700000006,1,1,7.4000000000000004,4,1.2,0
30,2,0,26,77,417,4,24,26,0.92720306500000005,350,0.77777777799999992,1,0.47058823500000002,0.13527851499999999,1,2,10.366666670000001,2,1.0,0
4,1,0,9,21,4,1,8,2,0.66666666699999999,113,1.0,0,0.0,0.66666666699999999,0,0,27.0,1,0.5,0
2,5,0,3,7,0,2,1,2,0.0,25,1.0,0,0.94444444400000005,0.66666666699999999,0,0,11.0,1,0.5,0
2,3,1,4,4,1,2,3,1,2.0,11,0.0,0,0.97222222200000008,0.66666666699999999,1,1,4.5,1,0.5,0
17,1,0,24,34,136,7,17,16,2.0,138,0.0,0,0.0,0.19607843100000003,0,0,7.1176470589999994,1,0.94120000000000004,0
49,1,0,20,93,1044,8,17,42,0.91527777799999999,620,1.0,3,0.0,0.12872841400000001,0,0,11.34693878,6,1.4081999999999999,1
6,3,0,5,11,7,2,3,5,0.86666666700000006,46,0.66666666699999999,1,0.76190476200000001,0.58333333300000001,0,0,6.1666666670000003,2,1.0,0
49,1,0,157,133,1164,153,4,46,0.89583333300000001,1163,1.0,0,0.0,0.075231481000000003,0,0,22.714285709999999,8,3.1019999999999999,1
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
7,3,0,10,14,1,6,5,5,0.33333333300000001,45,1.0,1,0.79310344799999999,0.428571429,1,1,5.2857142860000002,1,0.85709999999999997,0
4,2,0,11,12,2,1,11,3,0.44444444399999999,62,1.0,0,0.625,0.45000000000000001,1,2,13.75,1,0.75,0
14,1,1,23,45,83,3,20,7,0.61538461499999997,285,1.0,1,0.0,0.25384615399999999,0,0,19.214285709999999,7,1.4286000000000001,0
17,1,5,13,25,100,11,2,15,0.75,195,1.0,0,0.0,0.32352941200000002,0,0,10.117647059999999,13,2.0,1
5,4,0,8,12,10,3,5,5,2.0,28,0.0,0,0.978142077,0.59999999999999998,1,1,4.5999999999999996,1,0.80000000000000004,0
6,4,0,3,13,15,0,3,6,2.0,37,0.0,0,0.98429319400000004,0.44444444399999999,2,2,5.1666666670000003,1,0.5,0
7,3,0,10,19,13,1,10,5,0.77777777799999992,75,1.0,1,0.875,0.33333333300000001,1,1,9.285714286000001,1,0.71430000000000005,0
2,1,0,4,2,1,2,2,2,2.0,2,0.0,0,0.0,0.625,0,0,0.0,1,1.0,1
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,3,4,1,1,3,1,2.0,12,0.0,0,0.97222222200000008,0.66666666699999999,1,1,4.5,1,0.5,0
3,1,0,6,9,3,2,4,2,2.0,19,0.0,0,0.0,0.33333333300000001,0,0,5.3333333329999997,1,0.66669999999999996,0
10,3,0,8,46,11,1,8,3,0.80952380999999995,334,1.0,1,0.7241379309999999,0.31481481500000003,1,1,31.699999999999999,1,0.80000000000000004,0
17,2,0,2,18,108,1,1,17,0.9140625,105,1.0,0,0.111111111,0.367647059,0,0,4.7058823529999998,2,1.1175999999999999,0
2,2,0,3,4,1,0,3,2,2.0,11,0.0,0,1.0,0.83333333300000001,0,0,4.5,0,0.0,0
8,1,1,31,42,14,5,30,6,0.76190476200000001,207,1.0,1,0.0,0.34999999999999998,0,0,24.5,1,0.875,0
1,1,0,6,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,2,0,11,24,1,1,10,6,0.63888888899999996,126,1.0,3,0.63636363600000001,0.27777777800000003,1,1,11.199999999999999,2,0.90000000000000002,1
7,3,0,14,27,13,5,11,3,0.72222222200000008,95,1.0,2,0.82142857099999989,0.38888888899999996,1,1,12.14285714,1,0.71430000000000005,0
4,3,0,1,5,4,0,1,3,0.66666666699999999,16,1.0,1,0.96428571400000007,0.66666666699999999,1,1,2.75,1,0.5,0
24,2,39,56,62,256,41,16,16,0.79347826099999996,308,1.0,1,0.40000000000000002,0.31677018600000001,1,1,11.66666667,3,1.0,1
3,1,0,3,6,3,1,2,3,2.0,22,0.0,0,0.0,0.66666666699999999,0,0,6.3333333329999997,3,1.3332999999999999,0
3,4,0,4,5,3,1,3,3,2.0,12,0.0,0,0.98895027599999996,0.66666666699999999,1,2,3.0,1,0.66669999999999996,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
9,4,0,6,15,16,1,5,9,0.625,69,1.0,2,0.96236559099999996,0.48148148099999999,1,1,6.4444444440000002,2,0.88890000000000002,0
3,3,0,4,6,3,1,4,2,2.0,16,0.0,0,0.97222222200000008,0.5,1,1,4.3333333329999997,1,0.33329999999999999,0
1,1,0,8,1,0,7,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
19,0,0,26,48,143,4,24,10,0.87037036999999995,252,0.55555555600000006,5,0.0,0.16161616199999998,0,0,11.78947368,3,1.1578999999999999,0
9,1,0,1,14,4,1,0,9,0.625,59,1.0,0,0.0,0.28888888899999998,0,0,5.2222222220000001,1,0.77780000000000005,0
12,1,3,13,36,36,3,10,7,0.606060606,223,1.0,1,0.0,0.42424242400000001,0,0,17.333333329999999,1,0.66669999999999996,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,2,0,10,15,0,1,9,11,0.29999999999999999,104,1.0,1,0.33333333300000001,0.36363636399999999,0,0,8.2727272729999992,1,0.72729999999999995,1
33,3,0,17,49,424,5,16,27,0.86875000000000002,284,1.0,1,0.482758621,0.13774104700000001,0,0,7.3030303029999999,2,1.0909,0
12,1,2,14,47,48,2,12,3,0.8863636359999999,306,1.0,0,0.0,0.218181818,0,0,23.833333329999999,4,1.6667000000000001,0
8,4,0,8,19,26,1,7,8,0.28571428600000004,66,1.0,0,0.97354497400000006,0.34999999999999998,2,3,7.125,1,0.625,0
3,1,0,5,11,0,1,4,3,0.0,53,1.0,0,0.0,0.5,0,0,16.333333329999999,1,0.66669999999999996,0
1,1,0,2,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,1,0,4,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,3,0,12,29,12,3,10,6,0.625,132,1.0,1,0.78571428599999993,0.3125,0,0,13.44444444,4,1.3332999999999999,1
18,1,0,17,48,85,3,16,13,0.83823529400000008,268,1.0,3,0.0,0.16577540099999999,0,0,13.44444444,7,1.5556000000000001,0
2,1,0,4,5,0,1,3,2,0.0,17,1.0,0,0.0,0.66666666699999999,0,0,7.0,1,0.5,0
8,6,0,13,33,16,1,12,7,0.71428571400000007,134,1.0,0,0.85714285700000004,0.29166666699999999,0,0,15.5,1,0.875,0
5,2,0,5,5,4,1,5,5,0.66666666699999999,32,1.0,3,0.89189189200000007,0.46666666700000003,1,20,4.7999999999999998,1,0.80000000000000004,0
4,0,0,3,5,4,1,3,4,0.66666666699999999,22,1.0,1,0.0,0.5,0,0,4.25,1,0.75,0
10,1,2,15,69,19,4,11,3,0.75,415,0.75,1,0.0,0.27160493800000002,0,0,40.100000000000001,10,2.1000000000000001,1
6,3,0,9,35,0,2,9,1,0.66666666699999999,174,1.0,1,0.85185185200000002,0.35999999999999999,1,1,27.5,6,1.5,0
9,4,0,5,16,18,1,4,9,0.69999999999999996,96,1.0,0,0.70833333300000001,0.33333333300000001,0,0,9.1111111109999996,3,1.0,0
2,0,0,3,5,1,0,3,2,2.0,12,0.0,0,0.0,1.0,0,0,5.0,1,0.5,0
14,1,3,4,27,63,3,1,11,0.74358974400000011,148,1.0,1,0.0,0.48717948700000002,0,0,9.3571428570000013,6,1.4286000000000001,0
7,3,0,6,12,9,2,4,5,0.5,52,1.0,0,0.84375,0.30952381000000001,1,4,6.2857142860000002,2,1.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,4,5,10,4,0,5,2.0,5,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,1,0,4,17,24,0,4,5,0.375,125,1.0,2,0.0,0.44444444399999999,0,0,12.66666667,2,1.0,0
10,1,0,3,16,27,1,2,10,0.66666666699999999,69,1.0,1,0.0,0.42499999999999999,0,0,5.5999999999999996,1,0.69999999999999996,0
